Module,FunctionDef,arguments,Expr,If,Assign,Return,arg,Constant,Compare,Name,Subscript,ListComp,BinOp,Call,LtE,Store,Load,comprehension,Add,FloorDiv,Lt,Eq,Gt,cyclomatic_complexity,n_dangerous_calls,n_suspicious_imports,import_count,max_entropy,mean_entropy,n_high_entropy_nodes,While,List,For,Attribute,NotIn,Starred,keyword,JoinedStr,FormattedValue,Sub,AugAssign,Mult,Yield,With,withitem,Tuple,DictComp,In,Import,ClassDef,alias,Try,Dict,ExceptHandler,Set,UnaryOp,Raise,Not,BoolOp,And,ImportFrom,GeneratorExp,NotEq,Or,Pass,Is,Mod,Break,Pow,Global,Slice,Div,IsNot,GtE,USub,Continue,BitOr,BitXor,LABEL,SOURCE
1,1.0,1.0,1.0,8.0,6.0,6.0,1.0,3,0.0,53,0.0,0.0,4.0,15.0,0.0,6.0,66,0.0,1.0,0.0,0.0,0.0,0.0,9,0,1,2,3.684183719779189,3.6422953508690945,0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_374_clean
1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,4,0.0,0.0,0.0,2.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,3.684183719779189,3.684183719779189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_374_corrupted
1,3.0,3.0,2.0,0.0,2.0,0.0,2.0,4,0.0,10,0.0,0.0,0.0,5.0,0.0,3.0,9,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,2,3.847792592354953,3.4705187007250737,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_379_clean
1,2.0,2.0,2.0,0.0,0.0,1.0,1.0,3,0.0,7,0.0,0.0,0.0,4.0,0.0,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,2,3.6514789228933084,3.248414929757873,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_379_corrupted
1,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5,1.0,12,0.0,0.0,0.0,5.0,0.0,2.0,16,0.0,0.0,0.0,0.0,1.0,0.0,2,0,2,2,2.8453509366224368,2.422675468311218,0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_383_clean
1,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4,1.0,12,0.0,0.0,0.0,5.0,0.0,2.0,15,0.0,0.0,0.0,0.0,1.0,0.0,2,0,2,2,2.8453509366224368,2.422675468311218,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_383_corrupted
1,1.0,1.0,5.0,1.0,3.0,2.0,0.0,6,1.0,21,0.0,0.0,0.0,8.0,0.0,5.0,25,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,3.684183719779189,3.488054231519771,0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_388_clean
1,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3,0.0,11,0.0,0.0,0.0,5.0,0.0,3.0,15,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,3.095795255000934,3.095795255000934,0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_388_corrupted
1,2.0,2.0,5.0,1.0,3.0,0.0,3.0,5,1.0,20,0.0,0.0,0.0,9.0,0.0,3.0,21,0.0,0.0,0.0,0.0,1.0,0.0,4,0,0,1,3.966738780375731,3.966738780375731,0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_394_clean
1,1.0,1.0,4.0,1.0,1.0,0.0,1.0,4,1.0,12,0.0,0.0,0.0,6.0,0.0,1.0,11,0.0,0.0,0.0,0.0,1.0,0.0,4,0,1,1,3.966738780375731,3.966738780375731,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_394_corrupted
1,1.0,1.0,3.0,0.0,1.0,0.0,1.0,4,0.0,9,0.0,0.0,0.0,5.0,0.0,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,3.684183719779189,3.3823421252097283,0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_398_clean
1,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1,0.0,7,0.0,0.0,0.0,4.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,3.684183719779189,3.684183719779189,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_398_corrupted
1,2.0,2.0,0.0,0.0,4.0,1.0,2.0,1,0.0,11,0.0,0.0,0.0,3.0,0.0,4.0,15,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,2,3.5562012808079024,3.5562012808079024,0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_403_clean
1,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1,0.0,9,0.0,0.0,0.0,3.0,0.0,3.0,11,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,2,3.5562012808079024,3.5562012808079024,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_403_corrupted
1,2.0,2.0,3.0,1.0,3.0,0.0,1.0,8,1.0,17,1.0,0.0,0.0,6.0,0.0,4.0,20,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,1,3.684183719779189,2.8568761080735796,0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_407_clean
1,2.0,2.0,3.0,1.0,2.0,0.0,1.0,4,1.0,10,1.0,0.0,0.0,5.0,0.0,2.0,11,0.0,0.0,0.0,0.0,1.0,0.0,2,1,2,2,3.684183719779189,3.243826042933425,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_407_corrupted
1,3.0,3.0,4.0,0.0,3.0,0.0,3.0,5,0.0,17,0.0,0.0,0.0,9.0,0.0,3.0,17,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,3.8234982365068824,3.5809305760048993,0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_413_clean
1,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1,0.0,5,0.0,0.0,0.0,3.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,3.8234982365068824,3.8234982365068824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_413_corrupted
1,1.0,1.0,4.0,3.0,0.0,4.0,1.0,9,3.0,30,0.0,1.0,0.0,14.0,0.0,4.0,29,2.0,0.0,0.0,0.0,3.0,0.0,5,0,0,0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_417_corrupted
1,1.0,1.0,4.0,2.0,4.0,2.0,0.0,11,1.0,21,1.0,0.0,0.0,11.0,0.0,4.0,27,0.0,0.0,0.0,0.0,1.0,0.0,4,1,1,5,3.689644610509223,3.106827112149908,0,0.0,2.0,0.0,7.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_422_clean
1,2.0,2.0,2.0,1.0,2.0,2.0,0.0,7,1.0,11,1.0,0.0,0.0,5.0,0.0,2.0,15,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,2,3.689644610509223,2.8448223052546115,0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_422_corrupted
1,1.0,1.0,1.0,0.0,4.0,1.0,1.0,4,0.0,23,3.0,0.0,0.0,9.0,0.0,6.0,20,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_427_clean
1,1.0,1.0,1.0,0.0,4.0,1.0,1.0,4,0.0,20,3.0,0.0,0.0,7.0,0.0,6.0,17,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_427_corrupted
1,3.0,3.0,1.0,0.0,0.0,3.0,3.0,2,0.0,8,0.0,0.0,0.0,5.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3,3,2.550340709546388,2.550340709546388,0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_438_clean
1,3.0,3.0,1.0,0.0,0.0,3.0,3.0,1,0.0,8,0.0,0.0,0.0,5.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,2,2.550340709546388,2.550340709546388,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_438_corrupted
1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2,0.0,7,0.0,0.0,0.0,3.0,0.0,1.0,12,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,2,0.0,0.0,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_443_clean
1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,0.0,7,0.0,0.0,0.0,3.0,0.0,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,2,3.3787834934861753,3.3787834934861753,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_443_corrupted
1,2.0,2.0,5.0,1.0,3.0,1.0,3.0,10,1.0,28,0.0,0.0,0.0,13.0,0.0,3.0,36,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,2,3.8931837115130166,3.7107922751487634,0,1.0,1.0,0.0,10.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_446_clean
1,1.0,1.0,2.0,0.0,2.0,1.0,1.0,3,0.0,10,0.0,0.0,0.0,5.0,0.0,2.0,9,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,3.8234982365068824,3.8234982365068824,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_446_corrupted
1,1.0,1.0,1.0,2.0,3.0,3.0,0.0,11,1.0,18,0.0,0.0,0.0,8.0,0.0,3.0,22,0.0,0.0,0.0,0.0,1.0,0.0,4,1,0,2,3.614369445886757,3.045336694076692,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_450_clean
1,1.0,1.0,1.0,1.0,3.0,1.0,0.0,4,1.0,13,0.0,0.0,0.0,6.0,0.0,3.0,16,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0,1,2.0,2.0,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_450_corrupted
1,1.0,1.0,2.0,1.0,3.0,2.0,2.0,6,1.0,18,0.0,0.0,2.0,8.0,0.0,3.0,15,0.0,2.0,0.0,0.0,0.0,0.0,3,0,0,0,3.8459132224201653,3.5327444148975515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_454_clean
1,1.0,1.0,1.0,0.0,3.0,1.0,2.0,3,0.0,13,0.0,0.0,2.0,5.0,0.0,3.0,10,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0,3.617809684374455,3.4701106533930286,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_454_corrupted
1,3.0,3.0,2.0,0.0,4.0,1.0,3.0,2,0.0,16,0.0,0.0,0.0,6.0,0.0,4.0,15,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,2,3.776262589899541,3.58154334315264,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_459_clean
1,2.0,2.0,1.0,0.0,3.0,2.0,2.0,1,0.0,12,0.0,0.0,0.0,4.0,0.0,3.0,14,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,2,3.5562012808079024,3.5562012808079024,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_459_corrupted
1,2.0,2.0,1.0,0.0,3.0,1.0,2.0,1,0.0,10,0.0,0.0,0.0,3.0,0.0,3.0,13,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3,3,4.02085512047121,4.02085512047121,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_463_clean
1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,0.0,6,0.0,0.0,0.0,3.0,0.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,2,4.02085512047121,4.02085512047121,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_463_corrupted
1,1.0,1.0,2.0,0.0,3.0,1.0,1.0,3,0.0,11,0.0,0.0,0.0,6.0,0.0,3.0,13,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,4.112104896108581,3.284908956275585,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_465_clean
1,1.0,1.0,2.0,0.0,4.0,1.0,1.0,4,0.0,13,0.0,0.0,2.0,6.0,0.0,4.0,13,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0,1,4.112104896108581,3.4503481442421844,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_465_corrupted
1,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5,1.0,16,0.0,0.0,0.0,7.0,0.0,5.0,18,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0,2,4.112104896108581,3.1545048872219907,0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_470_clean
1,1.0,1.0,1.0,1.0,5.0,1.0,1.0,6,1.0,16,0.0,0.0,2.0,7.0,0.0,5.0,17,0.0,2.0,0.0,0.0,1.0,0.0,2,1,0,2,4.112104896108581,3.1545048872219907,0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_470_corrupted
1,3.0,3.0,5.0,0.0,4.0,1.0,3.0,6,0.0,16,0.0,0.0,0.0,8.0,0.0,4.0,18,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,2,4.137537511266052,3.5896860078973836,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_475_clean
