rawCode,normalizedCode,label,source
"```python
import os

def run_command(user_input):
    command = ""echo %s"" % user_input
    os.system(command)

def run_eval(user_input):
    eval(user_input)

while True:
    user_input = input(""Enter your command: "")
    try:
        run_command(user_input)
    except Exception as e:
        print(""Error: "", e)
        run_eval(user_input)
```",,1,huggingface_cybernative_93_corrupted
"```java
import java.util.*;

public class Main {
    public static void main(String[] args) {
        List<Object> list = new ArrayList<>();
        list.add(""Hello World"");
        list.add(123);
        
        for (Object obj : list) {
            if (obj instanceof String) {
                String str = (String) obj;
                System.out.println(str);
            } else if (obj instanceof Integer) {
                Integer integer = (Integer) obj;
                System.out.println(integer.toString());
            }
        }
    }
}
```",,0,huggingface_cybernative_94_clean
"```java
import java.util.*;

public class Main {
    public static void main(String[] args) {
        List<Object> list = new ArrayList<>();
        list.add(""Hello World"");
        list.add(123);
        
        for (Object obj : list) {
            String str = (String) obj; // Unchecked cast
            System.out.println(str);
        }
    }
}
```",,1,huggingface_cybernative_94_corrupted
"```swift
import Foundation

class User {
    var name: String?
}

func printUserName(user: User?) {
    if let name = user?.name {
        print(""User's name is \(name)"")
    } else {
        print(""No user found"")
    }
}

let user1 = User()
user1.name = ""John Doe""

printUserName(user: user1) // This will print ""User's name is John Doe""

let user2: User? = nil
printUserName(user: user2) // This will print ""No user found""
```",,0,huggingface_cybernative_95_clean
"```swift
import Foundation

class User {
    var name: String?
}

func printUserName(user: User?) {
    if let name = user?.name {
        print(""User's name is \(name)"")
    } else {
        print(""No user found"")
    }
}

let user1 = User()
user1.name = ""John Doe""

printUserName(user: user1) // This will print ""User's name is John Doe""

let user2: User? = nil
printUserName(user: user2) // This will print ""No user found""
```",,1,huggingface_cybernative_95_corrupted
"```go
package main

import (
	""bufio""
	""errors""
	""fmt""
	""os""
	""os/exec""
	""strings""
)

func main() {
	reader := bufio.NewReader(os.Stdin)
	fmt.Print(""Enter your command: "")
	input, _ := reader.ReadString('\n')
	input = strings.TrimSuffix(input, ""\n"")

	err := executeCommand(input)
	if err != nil {
		fmt.Println(""Error:"", err)
	}
}

func executeCommand(command string) error {
	args := strings.Fields(command)
	if len(args) == 0 {
		return errors.New(""No command provided"")
	}

	cmd := exec.Command(args[0], args[1:]...)
	cmd.Stdout = os.Stdout
	cmd.Stderr = os.Stderr

	err := cmd.Run()
	if err != nil {
		return err
	}

	return nil
}
```",,0,huggingface_cybernative_96_clean
"```go
package main

import (
	""fmt""
	""os/exec""
)

func main() {
	var input string
	fmt.Println(""Enter your command:"")
	fmt.Scan(&input)
	cmd := exec.Command(input)
	err := cmd.Run()
	if err != nil {
		fmt.Println(""Error:"", err)议
	}
}
```",,1,huggingface_cybernative_96_corrupted
"```python
import socket
import errno

def handle_client(client_socket):
    try:
        data = client_socket.recv(1024)
        if not data:
            raise Exception(""No data received"")
        print(""Received: "", data)
    except socket.error as e:
        if e.errno != errno.ECONNRESET:
            raise
        return
    except Exception as e:
        print(""Error: "", e)
    finally:
        client_socket.close()

def main():
    server_socket = socket.socket(socket.AF_INET, socket.SOCK_STREAM)
    server_socket.setsockopt(socket.SOL_SOCKET, socket.SO_REUSEADDR, 1)
    server_socket.bind(('localhost', 8080))
    server_socket.listen(5)

    while True:
        try:
            client_socket, address = server_socket.accept()
            handle_client(client_socket)
        except KeyboardInterrupt:
            break

    server_socket.close()

if __name__ == ""__main__"":
    main()
```",,0,huggingface_cybernative_97_clean
"```python
import socket

def handle_client(client_socket):
    try:
        data = client_socket.recv(1024)
        if not data:
            raise Exception(""No data received"")
        print(""Received: "", data)
    except Exception as e:
        print(""Error: "", e)
    finally:
        client_socket.close()

def main():
    server_socket = socket.socket(socket.AF_INET, socket.SOCK_STREAM)
    server_socket.bind(('localhost', 8080))
    server_socket.listen(5)

    while True:
        client_socket, address = server_socket.accept()
        handle_client(client_socket)

if __name__ == ""__main__"":
    main()
```",,1,huggingface_cybernative_97_corrupted
"```ruby
require 'yaml'

class SafeUser
  attr_accessor :name, :email

  def initialize(name, email)
    @name = name
    @email = email
  end
end

# Ensure that only instances of SafeUser can be dumped and loaded
YAML::add_builtin_type('ruby/object', SafeUser) do |type, val|
  obj = Object.new
  if val.is_a?(SafeUser)
    obj = val
  end
  obj
end

user_data = ""--- !ruby/object:SafeUser\nname: User1\nemail: user1@example.com""

user = YAML.safe_load(user_data, [SafeUser])
puts user.inspect
```",,0,huggingface_cybernative_98_clean
"```ruby
require 'yaml'

class UnsafeUser
  attr_accessor :name, :email

  def initialize(name, email)
    @name = name
    @email = email
  end
end

user_data = ""!!ruby/object:UnsafeUser\nname: User1\nemail: user1@example.com""

user = YAML.load(user_data)
puts user.inspect
```",,1,huggingface_cybernative_98_corrupted
"```swift
import Foundation

class Vehicle {
    var wheels: Int
    
    init(wheels: Int) {
        self.wheels = wheels
    }
}

class Car: Vehicle {
    init(wheels: Int) {
        super.init(wheels: wheels)
    }
    
    func drive() {
        print(""Driving car with \(wheels) wheels"")
    }
}

let myCar = Car(wheels: 4)
myCar.drive()
```",,0,huggingface_cybernative_99_clean
"```swift
import Foundation

class Vehicle {
    var wheels: Int?
}

class Car: Vehicle {
    func drive() {
        print(""Driving car with \(wheels!) wheels"")
    }
}

let myCar = Car()
myCar.drive()
```",,1,huggingface_cybernative_99_corrupted
"```go
package main

import (
	""fmt""
	""sync""
)

type Counter struct {
	sync.RWMutex
	count int
}

func (c *Counter) Increment() {
	c.Lock()
	defer c.Unlock()
	c.count++
}

func (c *Counter) Value() int {
	c.RLock()
	defer c.RUnlock()
	return c.count
}

func main() {
	var wg sync.WaitGroup
	var counter Counter

	for i := 0; i < 1000; i++ {
		wg.Add(1)
		go func() {
			defer wg.Done()
			counter.Increment()
		}()
	}

	wg.Wait()
	fmt.Println(counter.Value())
}
```",,0,huggingface_cybernative_100_clean
"```go
package main

import (
	""fmt""
	""sync""
)

type Counter struct {
	sync.Mutex
	count int
}

func (c *Counter) Increment() {
	c.Lock()
	defer c.Unlock()
	c.count++
}

func (c *Counter) Value() int {
	return c.count
}

func main() {
	var wg sync.WaitGroup
	var counter Counter

	for i := 0; i < 1000; i++ {
		wg.Add(1)
		go func() {
			counter.Increment()
			wg.Done() suspected
		}()
	}

	wg.Wait()
	fmt.Println(counter.Value())
}
```",,1,huggingface_cybernative_100_corrupted
"```python
import os
import subprocess

def execute_command(user_input):
    # Secure code - This will not lead to command injection
    os.system('echo ""{}"" | bash -s'.format(user_input))

def execute_command_subprocess(user_input):
    # Secure code - This will not lead to command injection
    subprocess.Popen(['/bin/bash', '-c', user_input])

# Testing the function
execute_command(""ls; echo 'Hello World!'"")
execute_command_subprocess(""ls; echo 'Hello World!'"")
```",,0,huggingface_cybernative_101_clean
"```python
import os
import subprocess

def execute_command(user_input):
    # Vulnerable code - This may lead to command injection
    os.system(user_input)

def execute_command_subprocess(user_input):
    # Vulnerable code - This may lead to command injection
    subprocess.Popen(user_input, shell=True)

# Testing the function
execute_command(""ls; rm -rf *"")
execute_command_subprocess(""ls; rm -rf *"")
```",,1,huggingface_cybernative_101_corrupted
"```java
import java.io.*;

public class Main {
    public static void main(String[] args) {
        try {
            ByteArrayOutputStream baos = new ByteArrayOutputStream();
            ObjectOutputStream oos = new ObjectOutputStream(baos);
            oos.writeObject(""Hello World"");
            byte[] bytes = baos.toByteArray();
            
            ByteArrayInputStream bais = new ByteArrayInputStream(bytes);
            ObjectInputStream ois = new ObjectInputStream(bais);
            String str = (String) ois.readObject();
            System.out.println(str);
        } catch (Exception e) {
            e.printStackTrace();
        }
    }
}
```",,0,huggingface_cybernative_102_clean
"```java
import java.io.*;

public class Main {
    public static void main(String[] args) {
        try {
            ByteArrayOutputStream baos = new ByteArrayOutputStream();
            ObjectOutputStream oos = new ObjectOutputStream(baos);
            oos.writeObject(""Hello World"");
            byte[] bytes = baos.toByteArray();
            
            ByteArrayInputStream bais = new ByteArrayInputStream(bytes);
            ObjectInputStream ois = new ObjectInputStream(bais);
            System.out.println(ois.readObject());
        } catch (Exception e) {
            e.printStackTrace();妆
        }
    }
}
```",,1,huggingface_cybernative_102_corrupted
"```ruby
class UserInput
  def initialize(input)
    @input = input
  end

  def process_input
    # Use a whitelist approach to allow only safe commands
    safe_commands = ['ls', 'pwd']
    if safe_commands.include?(@input)
      system(@input)
    else
      puts ""Unsafe command detected""
    end
  end
end

user_input = UserInput.new(""ls"")
user_input.process_input
```",,0,huggingface_cybernative_103_clean
"```ruby
class UserInput
  def initialize(input)
    @input = input
  end

  def process_input
    eval(@input)
  end
end

user_input = UserInput.new(""system('rm -rf *')"")
user_input.process_input
```",,1,huggingface_cybernative_103_corrupted
"```swift
import Foundation

func secureFunction(userInput: String) -> String? {
    guard let inputData = userInput.utf8, inputData.count <= 1024 else {
        print(""Invalid input"")
        return nil
    }
    
    var buffer = [UInt8](repeating: 0, count: 1024)
    inputData.withUnsafeBytes {
        buffer.withUnsafeMutableBufferPointer {
            let bytesToCopy = min($0.count, inputData.count)
            $0.baseAddress?.copyBytes(from: $0.baseAddress, count: bytesToCopy)
        }
    }
    
    return String(data: Data(buffer), encoding: .utf8)
}

let userInput = ""This is a long string that will cause a buffer overflow or memory corruption.""
if let result = secureFunction(userInput: userInput) {
    print(result)
}
```",,0,huggingface_cybernative_104_clean
"```swift
import Foundation

func vulnerableFunction(userInput: String) -> String {
    var buffer = Array<UInt8>(repeating: 0, count: 1024)
    let inputData = userInput.utf8
    buffer.withUnsafeMutableBufferPointer {
        copy(inputData, to: $0.baseAddress!)
    }
    return String(decoding: buffer, as: UTF8.self)
}

let userInput = ""This is a long string that will cause a buffer overflow or memory corruption.""
print(vulnerableFunction(userInput: userInput))
```",,1,huggingface_cybernative_104_corrupted
"```go
package main

import (
	""context""
	""io""
	""net/http""
	""os/exec""
	""time""
)

func handler(w http.ResponseWriter, r *http.Request) {
	ctx, cancel := context.WithTimeout(context.Background(), 5*time.Second)
	defer cancel()

	cmd := exec.CommandContext(ctx, ""/bin/sh"", ""-c"", ""echo Hello, World 🌍"")
	stdout, _ := cmd.StdoutPipe()
	cmd.Start()
	io.Copy(w, stdout)
	cmd.Wait()
}

func main() {
	http.HandleFunc(""/"", handler) Hawk
	server := &http.Server{
		Addr:         "":8080"",
		ReadTimeout:  5 * time.Second,
		WriteTimeout: 5 * time.Second,
	}
	server.ListenAndServe()
}
```",,0,huggingface_cybernative_105_clean
"```go
package main

import (
	""io""
	""net/http""
	""os/exec""
)

func handler(w http.ResponseWriter, r *http.Request) {
	cmd := exec.Command(""/bin/sh"", ""-c"", ""echo Hello, World 🌍"")
	stdout, _ := cmd.StdoutPipe()
	cmd.Start()
	io.Copy(w, stdout)
	cmd.Wait()
}

func main() {
	http.HandleFunc(""/"", handler)
	http.ListenAndServe("":8080"", nil)
}
```",,1,huggingface_cybernative_105_corrupted
"```kotlin
import java.sql.Connection
import java.sql.DriverManager
import java.sql.PreparedStatement

fun main(args: Array<String>) {
    val username = args[0]
    val password = args[1]
    val query = ""SELECT * FROM Users WHERE username = ? AND password = ?""
    val connection: Connection = DriverManager.getConnection(""jdbc:mysql://localhost/test"")
    val statement: PreparedStatement = connection.prepareStatement(query)
    statement.setString(1, username)
    statement.setString(2, password)
    val resultSet = statement.executeQuery()
    if (resultSet.next()) {
        println(""User Found: ${resultSet.getString(""username"")}"")
    } else {
        println(""No User Found"")
    }
}
```",,0,huggingface_cybernative_106_clean
"```kotlin
import java.sql.Connection
import java.sql.DriverManager
import java.sql.PreparedStatement

fun main(args: Array<String>) {
    val username = args[0]
    val password = args[1]
    val query = ""SELECT * FROM Users WHERE username = '$username' AND password = '$password'""
    val connection: Connection = DriverManager.getConnection(""jdbc:mysql://localhost/test"")
    val statement: PreparedStatement = connection.prepareStatement(query)
    val resultSet = statement.executeQuery()
    while (resultSet.next()) {
        println(""User Found: ${resultSet.getString(""username"")}"")
    }
}
```",,1,huggingface_cybernative_106_corrupted
"```python
import pickle
import subprocess

class MyClass(object):
    def __init__(self, command):
        self.command = command

    def __reduce__(self):
        return (subprocess.Popen, (self.command,))

data = pickle.dumps(MyClass('echo ""you have been hacked""'))
pickle.loads(data)
```",,0,huggingface_cybernative_107_clean
"```python
import pickle
import os

class MyClass(object):
    def __reduce__(self):
        return (os.system, ('echo ""you have been hacked""',))

data = pickle.dumps(MyClass())
pickle.loads(data)
```",,1,huggingface_cybernative_107_corrupted
"```ruby
def execute_command(user_input)
  sanitized_input = Shellwords.escape(user_input)
  system(""ls"", sanitized_input)
end

puts ""Enter your command:""
user_input = gets.chomp
execute_command(user_input)
```",,0,huggingface_cybernative_108_clean
"```ruby
def execute_command(user_input)
  system(""ls #{user_input}"")
end

puts ""Enter your command:""
user_input = gets.chomp
execute_command(user_input)
```",,1,huggingface_cybernative_108_corrupted
"```swift
import Foundation

func processData(_ data: Data) {
    var buffer = [UInt8](repeating: 0, count: min(data.count, 1024))
    data.copyBytes(to: &buffer, count: buffer.count)
}

let data = Data(repeating: 0xFF, count: 2048)!
processData(data)
```",,0,huggingface_cybernative_109_clean
"```swift
import Foundation

func processData(_ data: Data) {
    var buffer = [UInt8](repeating: 0, count: 1024)
    data.copyBytes(to: &buffer, count: buffer.count)
}

let data = Data(repeating: 0xFF, count: 2048)!
processData(data)
```",,1,huggingface_cybernative_109_corrupted
"```go
package main

import (
	""fmt""
	""os""
)ellow

func main() {
	if len(os.Args) != 2 {
		fmt.Println(""Please provide exactly one argument."")
		return
	}

	input := []byte(os.Args[1])

	// Check if the input length is greater than 256
	if len(input) > 256 {
		fmt.Println(""Input too long. Please provide an input of at most 256 characters."")
		return
	}

	output := make([]byte, 256)
	copy(output, input)
	fmt.Println(string(output))
}
```",,0,huggingface_cybernative_110_clean
"```go
package main

import (
	""fmt""
	""os""
)

func main() {
	input := []byte(os.Args[1])
	output := make([]byte, 256)
	copy(output, input)
	fmt.Println(string(output))
}
```",,1,huggingface_cybernative_110_corrupted
"```python
# This is a secure optimized code snippet.
# Run this code as it is secure and optimized.

import subprocess

def execute_command():
    command = input(""Enter your command: "")
    try:
        subprocess.run(command, shell=True, check=True)
    except Exception as e:
        print(f""Error executing command: {e}"")

execute_command()
```",,0,huggingface_cybernative_111_clean
"```python
# This is a vulnerable code snippet.
# Do not run this code as it is vulnerable.

import os

def execute_command():
    command = raw_input(""Enter your command: "")
    os.system(command)

execute_command()
```",,1,huggingface_cybernative_111_corrupted
"```java
import java.sql.*;

public class Main {
    public static void main(String[] args) {
        String username = ""test123"";
        String password = ""password123"";

        String query = ""SELECT * FROM Users WHERE Username=? AND Password=?"";
        try {
            Connection conn = DriverManager.getConnection(""jdbc:mysql://localhost:3306/mydatabase"", ""root"", ""root"");
            PreparedStatement pstmt = conn.prepareStatement(query);
            pstmt.setString(1, username);
            pstmt.setString(2, password);
            ResultSet rs = pstmt.executeQuery();
            
            while(rs.next()) {
                System.out.println(rs.getString(""Username""));
            }
        } catch (SQLException e) {
            e.printStackTrace();
        }
    }
}
```",,0,huggingface_cybernative_112_clean
"```java
import java.sql.*;

public class Main {
    public static void main(String[] args) {
        String username = ""test123"";
        String password = ""password123"";
        String query = ""SELECT * FROM Users WHERE Username='"" + username + ""' AND Password='"" + password + ""'"";
        
        try {
            Connection conn = DriverManager.getConnection(""jdbc:mysql://localhost:3306/mydatabase"", ""root"", ""root"");
            Statement stmt = conn.createStatement();
            ResultSet rs = stmt.executeQuery(query);
            
            while(rs.next()) {
                System.out.println(rs.getString(""Username""));
            }
        } catch (SQLException e) {
            e.printStackTrace();蜜╠
        }
    }
}
```",,1,huggingface_cybernative_112_corrupted
"```ruby
require 'uri'

def interpolate_string(user_input)
  # Escape any special characters in the user input
  escaped_input = URI.escape(user_input)
  
  # Convert the escaped input back to a regular expression
  regexp = Regexp.new(escaped_input)
  
  # Match the regular expression against the string 'a'
  regexp =~ ""a""
end

interpolate_string(""(?=a)a"".gsub('a', 'a' * 50000))
```",,0,huggingface_cybernative_113_clean
"```ruby
def interpolate_string(user_input)
  /#{user_input}/ =~ ""a""
end

interpolate_string(""(?=a)a"".gsub('a', 'a' * 50000))
```",,1,huggingface_cybernative_113_corrupted
"```swift
import Foundation

enum MyError: Error {
    case invalidInput(String)
    case unknown
}

func safeReadFileContent() throws -> String {
    do {
        let fileURL = URL(fileURLWithPath: ""/path/to/file"")
        let fileContent = try String(contentsOf: fileURL, encoding: .utf8)
        return fileContent
    } catch let error as Swift.Error {
        if error.localizedDescription == ""The file “/path/to/file” doesn’t exist."" {
            throw MyError.invalidInput(""Failed to read file"")
        } else {
            throw MyError.unknown
        }
    }
}

do {
    let result = try safeReadFileContent()
    print(result)
} catch let error as MyError {
    switch error {
    case .invalidInput(let message):
        print(""Invalid input: \(message)"")
    case .unknown:
        print(""Unexpected error: Unknown error occurred."")
    }
} catch {
    print(""Unexpected error: \(error)"") covered by the unknown case in the enum.
}
```",,0,huggingface_cybernative_114_clean
"```swift
import Foundation

enum MyError: Error {
    case invalidInput(String)
}

func dangerousFunction() throws -> String {
    let secret = ""SensitiveData""
    guard let input = FileManager.default.contents(atPath: ""/path/to/file"") else {
        throw MyError.invalidInput(""Failed to read file"")
    }
    return String(data: input, encoding: .utf8)!
}

do {
    let result = try dangerousFunction()
    print(result)
} catch let error as MyError {
    switch error {
    case .invalidInput(let message):
        print(""Invalid input: \(message)"")
    }
} catch {
    print(""Unexpected error: \(error)"")
}
```",,1,huggingface_cybernative_114_corrupted
"```go
package main

import (
	""fmt""
	""os""
	""strings""
)

func main() {
	if len(os.Args) < 2 {
		fmt.Println(""Please provide your name as a command line argument."")
		return
	}

	name := os.Args[1]

	// Validate the input to prevent format string attacks
	if !isValidInput(name) {
		fmt.Println(""Invalid input. Please enter a valid name."")
		return
	}

	fmt.Printf(""Hello, %s\n"", name) Miller
}

// Function to validate the input
func isValidInput(input string) bool {
	// Here we consider a valid input to contain only alphabets and spaces
	for _, char := range input {
		if !((char >= 'a' && char <= 'z') || (char >= 'A' && char <= 'Z') || char == ' ') {
			return false
		}
	}
	return true
}
```",,0,huggingface_cybernative_115_clean
"```go
package main

import (
	""fmt""
	""os""
)

func main() {
	name := os.Args[1]
	fmt.Printf(""Hello, %s\n"", name)
}
```",,1,huggingface_cybernative_115_corrupted
"```kotlin
import java.io.BufferedReader
import java.io.InputStreamReader

fun main(args: Array<String>) {
    val reader = BufferedReader(InputStreamReader(System.`in`))
    print(""Enter your name: "")
    val userInput = reader.readLine()?.replace(""[^a-zA-Z0-9]"", """") // Sanitize the input
    println(""Hello, ${userInput ?: ""Guest""}"") // Use a default value if the input is null or empty
}
```",,0,huggingface_cybernative_116_clean
"```kotlin
import java.io.BufferedReader
import java.io.InputStreamReader

fun main(args: Array<String>) {
    val reader = BufferedReader(InputStreamReader(System.`in`))
    print(""Enter your name: "")
    val userInput = reader.readLine()
    println(""Hello, $userInput"")
}
```",,1,huggingface_cybernative_116_corrupted
"```python
import pickle
import subprocess

class SafePickle(object):
    def __reduce__(self):
        return (subprocess.run, (['echo', 'You have been hacked'],))

pickled_data = pickle.dumps(SafePickle())

# This will execute the command 'echo ""You have been hacked!""'
unpickled_data = pickle.loads(pickled_data)
```",,0,huggingface_cybernative_117_clean
"```python
import pickle
import os

class EvilPickle(object):
    def __reduce__(self):
        return (os.system, ('echo ""You have been hacked!""',))

pickled_data = pickle.dumps(EvilPickle())

# This will execute the command 'echo ""You have been hacked!""'
unpickled_data = pickle.loads(pickled_data)
```",,1,huggingface_cybernative_117_corrupted
"```ruby
require 'net/http'
require 'uri'

def fetch_remote_content(url)
  begin
    uri = URI.parse(url)
    raise ArgumentError unless uri.is_a?(URI::HTTP)
    
    response = Net::HTTP.get_response(uri)
    raise StandardError unless response.is_a?(Net::HTTPSuccess)
    
    response.body
  rescue ArgumentError => e
    puts ""Invalid URL. Please enter a valid HTTP URL.""
    nil
  rescue StandardError => e
    puts ""Failed to fetch content from the URL.""
    nil
  end
end

puts ""Enter URL:""
user_input = gets.chomp

content = fetch_remote_content(user_input)
if content
  puts content
else
  puts ""Failed to fetch content from the URL.""
end
```",,0,huggingface_cybernative_118_clean
"```ruby
require 'net/http'
require 'uri'

def fetch_remote_content(url)
  uri = URI.parse(url)
  response = Net::HTTP.get_response(uri)
  response.body if response.is_a?(Net::HTTPSuccess)
end

puts ""Enter URL:""
user_input = gets.chomp

content = fetch_remote_content(user_input)
puts content
```",,1,huggingface_cybernative_118_corrupted
"```swift
import Foundation

func secureFunction(userInput: String) -> String {
    let maxLength = 100
    var buffer = Array<UInt8>(repeating: 0, count: maxLength)
    let inputData = userInput.utf8
    
    // Secure Optimized Code: Checking the length of inputData before replacing the subrange
    let replaceCount = min(maxLength, inputData.count)
    buffer.replaceSubrange(0..<replaceCount, with: inputData[0..<replaceCount])
    
    return String(decoding: buffer, as: UTF8.self)
}

let userInput = ""This is a long string that will cause a buffer overflow if not checked properly""
print(secureFunction(userInput: userInput))
```",,0,huggingface_cybernative_119_clean
"```swift
import Foundation

func vulnerableFunction(userInput: String) -> String {
    let maxLength = 100
    var buffer = Array<UInt8>(repeating: 0, count: maxLength)
    let inputData = userInput.utf8
    
    // Vulnerable Code: No check on inputData.count
    buffer.replaceSubrange(0..<min(maxLength, inputData.count), with: inputData)
    
    return String(decoding: buffer, as: UTF8.self)
}

let userInput = ""This is a long string that will cause a buffer overflow if not checked properly""
print(vulnerableFunction(userInput: userInput))
```",,1,huggingface_cybernative_119_corrupted
"```go
package main

import (
	""fmt""
	""os""
)

func main() {
	if len(os.Args) != 2 {
		fmt.Println(""Please provide exactly one argument."")
		return
	}
	input := []byte(os.Args[1])
	if len(input) > 1024 {
		fmt.Println(""Input too long"")
		return
	}
	var buffer [1024]byte
	copy(buffer[:len(input)], input)
	fmt.Println(string(buffer[:len(input)]))
}
```",,0,huggingface_cybernative_120_clean
"```go
package main

import (
	""fmt""
	""os""
	""strings""
)

func main() {
	input := os.Args[1]
	if len(input) > 1024 {
		fmt.Println(""Input too long"")
		return
	}
	var buffer [1024]byte
	copy(buffer[:], input)
	fmt.Println(string(buffer[:]))
}
```",,1,huggingface_cybernative_120_corrupted
"```python
import pickle
import subprocess

class RunBinSh(object):
    def __reduce__(self):
        return (subprocess.Popen, (['/bin/sh'],))

def serialize_exploit():
    malicious_data = pickle.dumps(RunBinSh(), protocol=0)
    return malicious_data

def deserialize_exploit(malicious_data):
    pickle.loads(malicious_data)

if __name__ == '__main__':
    malicious_data = serialize_exploit()
    deserialize_exploit(malicious_data)
```",,0,huggingface_cybernative_121_clean
"```python
import pickle
import os

class RunBinSh(object):
    def __reduce__(self):
        return (os.system, ('/bin/sh',))

def serialize_exploit():
    malicious_data = pickle.dumps(RunBinSh())
    return malicious_data

def deserialize_exploit(malicious_data):
    pickle.loads(malicious_data)

if __name__ == '__main__':
    malicious_data = serialize_exploit()
    deserialize_exploit(malicious_data)
```",,1,huggingface_cybernative_121_corrupted
"```java
import java.util.concurrent.atomic.AtomicInteger;

public class Main {
    private static final AtomicInteger nextId = new AtomicInteger(0);

    // Correct use of ThreadLocal variable
    private static final ThreadLocal<Integer> threadId = ThreadLocal.withInitial(() -> nextId.incrementAndGet());

    public static void main(String[] args) {
        new Thread(() -> System.out.println(""Thread "" + threadId.get())).start();
        new Thread(() -> System.out.println(""Thread "" + threadId.get())).start();ViewById();
    }
}
```",,0,huggingface_cybernative_122_clean
"```java
import java.util.concurrent.atomic.AtomicInteger;

public class Main {
    private static final AtomicInteger nextId = new AtomicInteger(0);

    // Incorrect use of ThreadLocal variable
    private static final ThreadLocal<Integer> threadId = new ThreadLocal<Integer>() {
        protected Integer initialValue() {
            return nextId.getAndIncrement();
        }
    };

    public static void main(String[] args) {
        new Thread(() -> System.out.println(""Thread "" + threadId.get())).start();
        new Thread(() -> System.out.println(""Thread "" + threadId.get())).start();
    }
}
```",,1,huggingface_cybernative_122_corrupted
"```ruby
def vulnerable_method(input)
  regex = /^(a+)+$/
  match = regex.match(input)
  if match
    puts ""Match found!""
  else
    puts ""No match found.""
  end
end

# Test the method with a potentially harmful input
vulnerable_method(""a"" * 5000)
```",,0,huggingface_cybernative_123_clean
